date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:56:50	81789/81789	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Nov%202022%2005:43:04%20GMT	https://kamleshyadav.com/html/astrology/version-2/index.html	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/index.html	(from )
21:56:53	113/113	---MCZ	200	added ('OK')	text/plain	date:Sun,%2029%20Dec%202024%2016:26:52%20GMT	https://kamleshyadav.com/robots.txt		(from )
21:56:53	1776/1776	---MCZ	200	added ('OK')	text/css	date:Tue,%2003%20Aug%202021%2023:45:00%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/js/plugin/slick/slick.css	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/js/plugin/slick/slick.css	(from https://kamleshyadav.com/html/astrology/version-2/index.html)
21:56:54	12257/12257	---MCZ	200	added ('OK')	text/css	date:Mon,%2026%20Sep%202016%2007:54:54%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/js/plugin/airdatepicker/datepicker.min.css	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/js/plugin/airdatepicker/datepicker.min.css	(from https://kamleshyadav.com/html/astrology/version-2/index.html)
21:56:55	69567/69567	---MCZ	200	added ('OK')	text/css	date:Mon,%2009%20Aug%202021%2019:13:54%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/css/style.css	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/css/style.css	(from https://kamleshyadav.com/html/astrology/version-2/index.html)
21:56:55	155844/155844	---MCZ	200	added ('OK')	text/css	date:Thu,%2005%20Aug%202021%2020:05:58%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/css/bootstrap.min.css	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/css/bootstrap.min.css	(from https://kamleshyadav.com/html/astrology/version-2/index.html)
21:56:55	5080/5080	---MCZ	200	added ('OK')	text/css	date:Wed,%2024%20Mar%202021%2019:55:34%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/css/fonts.css	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/css/fonts.css	(from https://kamleshyadav.com/html/astrology/version-2/index.html)
21:56:56	8953/8953	---M--	200	added ('OK')	image/png	date:Tue,%2002%20Mar%202021%2000:49:18%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/images/loader.png	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/images/loader.png	(from https://kamleshyadav.com/html/astrology/version-2/index.html)
21:56:56	1987/1987	---M--	200	added ('OK')	image/png	date:Fri,%2026%20Feb%202021%2017:53:12%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/images/favicon.png	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/images/favicon.png	(from https://kamleshyadav.com/html/astrology/version-2/index.html)
21:56:57	6795/6795	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2003%20Mar%202021%2001:20:28%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/images/logo.svg	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/images/logo.svg	(from https://kamleshyadav.com/html/astrology/version-2/index.html)
21:56:57	1582/1582	---MCZ	200	added ('OK')	image/svg+xml	date:Sat,%2027%20Feb%202021%2021:01:20%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/images/svg/headphone.svg	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/images/svg/headphone.svg	(from https://kamleshyadav.com/html/astrology/version-2/index.html)
21:56:57	2924/2924	---MCZ	200	added ('OK')	image/svg+xml	date:Sat,%2027%20Feb%202021%2020:40:54%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/images/svg/mail1.svg	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/images/svg/mail1.svg	(from https://kamleshyadav.com/html/astrology/version-2/index.html)
21:56:58	2137/2137	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2024%20Feb%202021%2021:20:24%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/images/svg/cart.svg	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/images/svg/cart.svg	(from https://kamleshyadav.com/html/astrology/version-2/index.html)
21:56:58	1506/1506	---MCZ	200	added ('OK')	image/svg+xml	date:Sat,%2027%20Feb%202021%2020:41:42%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/images/svg/login.svg	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/images/svg/login.svg	(from https://kamleshyadav.com/html/astrology/version-2/index.html)
21:56:58	12122/12122	---M--	200	added ('OK')	image/jpeg	date:Thu,%2004%20Mar%202021%2000:28:52%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/images/prod1_d.jpg	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/images/prod1_d.jpg	(from https://kamleshyadav.com/html/astrology/version-2/index.html)
21:57:05	428746/428746	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2029%20Dec%202024%2016:27:04%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/images/prod2_D.jpg	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/images/prod2_D.jpg	(from https://kamleshyadav.com/html/astrology/version-2/index.html)
21:57:05	515/515	---MCZ	200	added ('OK')	image/svg+xml	date:Mon,%2001%20Mar%202021%2020:32:24%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/images/svg/menu.svg	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/images/svg/menu.svg	(from https://kamleshyadav.com/html/astrology/version-2/index.html)
21:57:06	37844/37844	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Nov%202022%2005:39:36%20GMT	https://kamleshyadav.com/html/astrology/version-2/about.html	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/about.html	(from https://kamleshyadav.com/html/astrology/version-2/index.html)
21:57:06	39179/39179	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Nov%202022%2005:43:44%20GMT	https://kamleshyadav.com/html/astrology/version-2/service.html	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/service.html	(from https://kamleshyadav.com/html/astrology/version-2/index.html)
21:57:07	33499/33499	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Nov%202022%2005:42:00%20GMT	https://kamleshyadav.com/html/astrology/version-2/blog.html	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/blog.html	(from https://kamleshyadav.com/html/astrology/version-2/index.html)
21:57:08	54758/54758	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Nov%202022%2005:41:28%20GMT	https://kamleshyadav.com/html/astrology/version-2/blog_left_detail.html	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/blog_left_detail.html	(from https://kamleshyadav.com/html/astrology/version-2/index.html)
21:57:08	55925/55925	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Nov%202022%2005:41:02%20GMT	https://kamleshyadav.com/html/astrology/version-2/blog_detail.html	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/blog_detail.html	(from https://kamleshyadav.com/html/astrology/version-2/index.html)
21:57:09	42470/42470	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Nov%202022%2005:40:12%20GMT	https://kamleshyadav.com/html/astrology/version-2/appointment.html	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/appointment.html	(from https://kamleshyadav.com/html/astrology/version-2/index.html)
21:57:10	53529/53529	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Nov%202022%2005:44:50%20GMT	https://kamleshyadav.com/html/astrology/version-2/shop.html	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/shop.html	(from https://kamleshyadav.com/html/astrology/version-2/index.html)
21:57:11	54368/54368	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Nov%202022%2005:43:56%20GMT	https://kamleshyadav.com/html/astrology/version-2/shop_single.html	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/shop_single.html	(from https://kamleshyadav.com/html/astrology/version-2/index.html)
21:57:11	30103/30103	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Nov%202022%2005:42:04%20GMT	https://kamleshyadav.com/html/astrology/version-2/cart.html	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/cart.html	(from https://kamleshyadav.com/html/astrology/version-2/index.html)
21:57:13	41343/41343	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Nov%202022%2005:40:30%20GMT	https://kamleshyadav.com/html/astrology/version-2/astrologer.html	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/astrologer.html	(from https://kamleshyadav.com/html/astrology/version-2/index.html)
21:57:14	41718/41718	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Nov%202022%2005:42:14%20GMT	https://kamleshyadav.com/html/astrology/version-2/checkout.html	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/checkout.html	(from https://kamleshyadav.com/html/astrology/version-2/index.html)
21:57:15	30224/30224	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Nov%202022%2005:43:18%20GMT	https://kamleshyadav.com/html/astrology/version-2/privacy_policy.html	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/privacy_policy.html	(from https://kamleshyadav.com/html/astrology/version-2/index.html)
21:57:15	3220/3220	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Nov%202022%2005:42:44%20GMT	https://kamleshyadav.com/html/astrology/version-2/error.html	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/error.html	(from https://kamleshyadav.com/html/astrology/version-2/index.html)
21:57:16	35379/35379	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Nov%202022%2005:42:52%20GMT	https://kamleshyadav.com/html/astrology/version-2/faq.html	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/faq.html	(from https://kamleshyadav.com/html/astrology/version-2/index.html)
21:57:17	1339/1339	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Feb%202021%2023:10:46%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/images/search.png	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/images/search.png	(from https://kamleshyadav.com/html/astrology/version-2/index.html)
21:57:17	952/952	---MCZ	200	added ('OK')	image/svg+xml	date:Sat,%2027%20Feb%202021%2001:51:30%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/images/svg/search.svg	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/images/svg/search.svg	(from https://kamleshyadav.com/html/astrology/version-2/index.html)
21:57:17	29431/29431	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Nov%202022%2005:42:36%20GMT	https://kamleshyadav.com/html/astrology/version-2/contact.html	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/contact.html	(from https://kamleshyadav.com/html/astrology/version-2/index.html)
21:57:18	69220/69220	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Mar%202021%2000:45:30%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/images/about2.jpg	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/images/about2.jpg	(from https://kamleshyadav.com/html/astrology/version-2/index.html)
21:57:19	161207/161207	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Feb%202021%2000:35:46%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/images/about1.jpg	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/images/about1.jpg	(from https://kamleshyadav.com/html/astrology/version-2/index.html)
21:57:19	56302/56302	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Mar%202021%2000:38:56%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/images/about4.jpg	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/images/about4.jpg	(from https://kamleshyadav.com/html/astrology/version-2/index.html)
21:57:20	1699/1699	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2024%20Feb%202021%2017:02:16%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/images/svg/service1.svg	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/images/svg/service1.svg	(from https://kamleshyadav.com/html/astrology/version-2/index.html)
21:57:20	177575/177575	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Feb%202021%2021:30:38%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/images/banner_image.png	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/images/banner_image.png	(from https://kamleshyadav.com/html/astrology/version-2/index.html)
21:57:20	45374/45374	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Mar%202021%2000:37:40%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/images/about3.jpg	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/images/about3.jpg	(from https://kamleshyadav.com/html/astrology/version-2/index.html)
21:57:20	2733/2733	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2024%20Feb%202021%2017:02:44%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/images/svg/service2.svg	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/images/svg/service2.svg	(from https://kamleshyadav.com/html/astrology/version-2/index.html)
21:57:21	2000/2000	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2024%20Feb%202021%2017:03:20%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/images/svg/service3.svg	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/images/svg/service3.svg	(from https://kamleshyadav.com/html/astrology/version-2/index.html)
21:57:21	42689/42689	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Nov%202022%2005:43:32%20GMT	https://kamleshyadav.com/html/astrology/version-2/service_detail.html	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/service_detail.html	(from https://kamleshyadav.com/html/astrology/version-2/index.html)
21:57:21	3607/3607	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2024%20Feb%202021%2017:04:16%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/images/svg/service5.svg	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/images/svg/service5.svg	(from https://kamleshyadav.com/html/astrology/version-2/index.html)
21:57:22	2438/2438	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2024%20Feb%202021%2017:04:44%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/images/svg/service6.svg	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/images/svg/service6.svg	(from https://kamleshyadav.com/html/astrology/version-2/index.html)
21:57:22	14673/14673	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2024%20Feb%202021%2017:05:58%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/images/svg/service7.svg	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/images/svg/service7.svg	(from https://kamleshyadav.com/html/astrology/version-2/index.html)
21:57:22	1333/1333	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2024%20Feb%202021%2017:03:46%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/images/svg/service4.svg	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/images/svg/service4.svg	(from https://kamleshyadav.com/html/astrology/version-2/index.html)
21:57:22	1246/1246	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2024%20Feb%202021%2017:06:48%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/images/svg/service8.svg	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/images/svg/service8.svg	(from https://kamleshyadav.com/html/astrology/version-2/index.html)
21:57:23	70909/70909	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Nov%202022%2005:44:48%20GMT	https://kamleshyadav.com/html/astrology/version-2/zodiac_single.html	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/zodiac_single.html	(from https://kamleshyadav.com/html/astrology/version-2/index.html)
21:57:23	916/916	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Feb%202021%2019:52:06%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/images/svg/sign1.svg	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/images/svg/sign1.svg	(from https://kamleshyadav.com/html/astrology/version-2/index.html)
21:57:24	1514/1514	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Feb%202021%2021:49:42%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/images/svg/sign2.svg	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/images/svg/sign2.svg	(from https://kamleshyadav.com/html/astrology/version-2/index.html)
21:57:25	2691/2691	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2024%20Feb%202021%2016:49:20%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/images/svg/sign3.svg	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/images/svg/sign3.svg	(from https://kamleshyadav.com/html/astrology/version-2/index.html)
21:57:25	1912/1912	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2024%20Feb%202021%2016:49:42%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/images/svg/sign4.svg	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/images/svg/sign4.svg	(from https://kamleshyadav.com/html/astrology/version-2/index.html)
21:57:25	1939/1939	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2024%20Feb%202021%2016:51:22%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/images/svg/sign6.svg	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/images/svg/sign6.svg	(from https://kamleshyadav.com/html/astrology/version-2/index.html)
21:57:26	1477/1477	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2024%20Feb%202021%2016:50:50%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/images/svg/sign5.svg	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/images/svg/sign5.svg	(from https://kamleshyadav.com/html/astrology/version-2/index.html)
21:57:26	994/994	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2024%20Feb%202021%2016:51:54%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/images/svg/sign7.svg	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/images/svg/sign7.svg	(from https://kamleshyadav.com/html/astrology/version-2/index.html)
21:57:26	78489/78489	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Feb%202021%2019:46:10%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/images/zodiac.png	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/images/zodiac.png	(from https://kamleshyadav.com/html/astrology/version-2/index.html)
21:57:27	1860/1860	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2024%20Feb%202021%2016:52:24%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/images/svg/sign8.svg	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/images/svg/sign8.svg	(from https://kamleshyadav.com/html/astrology/version-2/index.html)
21:57:27	1041/1041	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2024%20Feb%202021%2016:52:52%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/images/svg/sign9.svg	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/images/svg/sign9.svg	(from https://kamleshyadav.com/html/astrology/version-2/index.html)
21:57:27	1401/1401	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2024%20Feb%202021%2016:53:52%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/images/svg/sign10.svg	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/images/svg/sign10.svg	(from https://kamleshyadav.com/html/astrology/version-2/index.html)
21:57:28	1381/1381	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2024%20Feb%202021%2016:55:10%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/images/svg/sign11.svg	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/images/svg/sign11.svg	(from https://kamleshyadav.com/html/astrology/version-2/index.html)
21:57:28	1228/1228	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2024%20Feb%202021%2016:56:46%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/images/svg/sign12.svg	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/images/svg/sign12.svg	(from https://kamleshyadav.com/html/astrology/version-2/index.html)
21:57:28	2839/2839	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Feb%202021%2022:32:50%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/images/svg/date.svg	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/images/svg/date.svg	(from https://kamleshyadav.com/html/astrology/version-2/index.html)
21:57:29	964/964	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Feb%202021%2022:35:12%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/images/svg/time.svg	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/images/svg/time.svg	(from https://kamleshyadav.com/html/astrology/version-2/index.html)
21:57:29	835/835	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2003%20Mar%202021%2020:47:42%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/images/svg/map1.svg	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/images/svg/map1.svg	(from https://kamleshyadav.com/html/astrology/version-2/index.html)
21:57:29	3651/3651	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Feb%202021%2017:12:32%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/images/customer1.jpg	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/images/customer1.jpg	(from https://kamleshyadav.com/html/astrology/version-2/index.html)
21:57:30	896/896	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2024%20Feb%202021%2017:14:06%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/images/svg/quote1.svg	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/images/svg/quote1.svg	(from https://kamleshyadav.com/html/astrology/version-2/index.html)
21:57:30	3786/3786	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Feb%202021%2017:13:14%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/images/customer2.jpg	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/images/customer2.jpg	(from https://kamleshyadav.com/html/astrology/version-2/index.html)
21:57:30	16038/16038	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2024%20Feb%202021%2001:36:42%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/images/svg/shape.svg	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/images/svg/shape.svg	(from https://kamleshyadav.com/html/astrology/version-2/index.html)
21:57:31	30748/30748	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Feb%202021%2018:17:20%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/images/blog1.jpg	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/images/blog1.jpg	(from https://kamleshyadav.com/html/astrology/version-2/index.html)
21:57:31	1452/1452	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2024%20Feb%202021%2018:25:48%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/images/svg/user.svg	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/images/svg/user.svg	(from https://kamleshyadav.com/html/astrology/version-2/index.html)
21:57:31	3248/3248	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2024%20Feb%202021%2018:26:28%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/images/svg/comment.svg	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/images/svg/comment.svg	(from https://kamleshyadav.com/html/astrology/version-2/index.html)
21:57:32	46394/46394	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Feb%202021%2018:18:00%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/images/blog2.jpg	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/images/blog2.jpg	(from https://kamleshyadav.com/html/astrology/version-2/index.html)
21:57:33	19143/19143	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Feb%202021%2018:19:26%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/images/blog3.jpg	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/images/blog3.jpg	(from https://kamleshyadav.com/html/astrology/version-2/index.html)
21:57:34	12019/12019	---M--	200	added ('OK')	image/jpeg	date:Thu,%2004%20Mar%202021%2000:46:52%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/images/prod1.jpg	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/images/prod1.jpg	(from https://kamleshyadav.com/html/astrology/version-2/index.html)
21:57:34	1595/1595	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2024%20Feb%202021%2021:16:34%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/images/svg/wishlist.svg	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/images/svg/wishlist.svg	(from https://kamleshyadav.com/html/astrology/version-2/index.html)
21:57:34	1028/1028	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2024%20Feb%202021%2020:26:20%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/images/svg/compare.svg	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/images/svg/compare.svg	(from https://kamleshyadav.com/html/astrology/version-2/index.html)
21:57:35	1814/1814	---M--	200	added ('OK')	image/png	date:Wed,%2024%20Feb%202021%2020:30:18%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/images/rating.png	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/images/rating.png	(from https://kamleshyadav.com/html/astrology/version-2/index.html)
21:57:36	11909/11909	---M--	200	added ('OK')	image/jpeg	date:Thu,%2004%20Mar%202021%2000:46:38%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/images/prod2.jpg	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/images/prod2.jpg	(from https://kamleshyadav.com/html/astrology/version-2/index.html)
21:57:37	8795/8795	---M--	200	added ('OK')	image/jpeg	date:Thu,%2004%20Mar%202021%2000:46:24%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/images/prod3.jpg	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/images/prod3.jpg	(from https://kamleshyadav.com/html/astrology/version-2/index.html)
21:57:37	7230/7230	---M--	200	added ('OK')	image/jpeg	date:Thu,%2004%20Mar%202021%2000:45:58%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/images/prod4.jpg	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/images/prod4.jpg	(from https://kamleshyadav.com/html/astrology/version-2/index.html)
21:57:37	2836/2836	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2024%20Feb%202021%2021:48:36%20GMT	https://kamleshyadav.com/html/astrology/version-2/assets/images/svg/calender.svg	C:/roshani/astrrrr/kamleshyadav.com/html/astrology/version-2/assets/images/svg/calender.svg	(from https://kamleshyadav.com/html/astrology/version-2/index.html)
